GEOID17,facility_id,facility_name,lon,lat,emis,stkhgt,stkdiam,stktemp,stkvel,sector,type,tribal_fips,poll,marginal_damage
12031,557811,JEA,-81.625227,30.364993,8.8021778584392,33.00791498694451,5.976302170887051,872.9323596792669,42.2039420971102,egu,elevated,NA,NOX,4739.563900192575
12097,558411,FMPA & KISSIMMEE UTILITY AUTHORITY,-81.533,28.2764,106.97822141560798,36.0327167921558,4.7229414264724685,445.1065791085852,20.20114473973938,egu,elevated,NA,NOX,12098.171103269953
01001,560011,Tenaska Alabama Partners LP,-86.73879000000002,32.65343,32.66787658802178,53.337397135019806,5.486132276744895,355.3722222222222,19.5397744590064,egu,elevated,NA,NOX,8548.962692288622
41021,566611,Columbia Ridge Landfill & Recycling Center,-120.25498600000002,45.623963,139.29219600725952,7.802499238037184,0.5181347150259067,719.2611111111111,23.011277049679975,egu,elevated,NA,NOX,2658.066556815051
06081,575411,IPT SRI COGENERATION INC,-122.175622,37.45794,15.627921960072596,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,egu,elevated,NA,NOX,13623.30083239444
10001,588111,McKee Run Generating Station,-75.545277,39.176389,9.528130671506352,60.957025297165494,3.1088082901554395,435.9277777777777,22.188357208168238,egu,elevated,NA,NOX,21175.319526118303
10003,588311,Delaware City Refinery,-75.63305533333333,39.59611066666667,168.95644283121595,132.97399059427107,5.695908386950377,396.863739250825,14.64552363562903,egu,elevated,NA,NOX,17539.168621607827
12049,588511,"VANDOLAH POWER COMPANY, LLC",-81.92383000000002,27.52421,192.5589836660617,22.85888448643706,7.010057909174033,873.7055555555555,32.337701920146294,egu,elevated,NA,NOX,4789.17331579226
09003,588711,"COVANTA BRISTOL, INC",-72.91660999999998,41.64878,230.9845735027223,88.99725693386162,1.4324900944833892,410.9277777777778,19.6462359036879,egu,elevated,NA,NOX,25143.29486315154
09003,589711,ALGONQUIN POWER WINDSOR LOCKS,-72.62607000000001,41.92392,17.914157894736842,50.52918862080644,3.685242193408388,432.74657717206594,7.709134717892257,egu,elevated,NA,NOX,21337.38981101626
09009,590011,"DEVON POWER, LLC",-73.10861,41.20854,8.468942196007259,27.64242221369522,2.6211062190055743,722.1596368534035,61.51364680604474,egu,elevated,NA,NOX,14244.558152249521
12009,590411,FLORIDA POWER & LIGHT COMPANY (PCC),-80.767385,28.468103000000006,154.3557168784029,36.502722370852005,5.43237828618302,534.3208798745836,18.58508387683097,egu,elevated,NA,NOX,7157.879803995173
12009,590511,ORLANDO UTILITIES COMMISSION (OUC),-80.78268,28.4927235,12.450668784029038,15.179308228650603,6.499890478361586,815.0352107797748,26.635406805498274,egu,elevated,NA,NOX,5456.581980919001
12009,591111,"OLEANDER POWER PROJECT, LP",-80.7947268,28.3654878,27.4708003629764,18.287107589149652,6.705272782688205,873.0590822014104,34.31403963862612,egu,elevated,NA,NOX,4695.527715736984
12011,591611,FLORIDA POWER & LIGHT (PPE),-80.126111,26.085278,140.29038112522684,45.4129838463883,6.705272782688205,363.7055555555555,13.119225396289664,egu,elevated,NA,NOX,8029.093508544322
12011,591711,FLORIDA POWER & LIGHT COMPANY,-80.19758425,26.07085175,1291.0885807622503,44.637863745891046,5.568855882937072,461.92707120750754,47.60378906620905,egu,elevated,NA,NOX,3777.328751743729
06073,592411,CABRILLO POWER II LLC KEARNY MESA GTS,-117.135,32.834,1.5607985480943738,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,egu,elevated,NA,NOX,12665.866086978953
06073,593911,GOAL LINE LP,-117.09927,33.11862,12.459165154264973,17.73849436147516,1.0362694300518134,497.5944444444444,8.41206949100884,egu,elevated,NA,NOX,195069.82639415312
12031,640211,JEA-NORTHSIDE/SJRPP,-81.5529468,30.4263744,12057.09618874773,182.49506186628463,6.489558302404953,347.8051010735035,25.081539102779836,egu,elevated,NA,NOX,5408.680613486736
10003,640311,HAY ROAD ENERGY CENTER,-75.50537516666667,39.74402033333333,451.90562613430126,57.29960377933556,4.724169460530326,368.35414993306557,27.67448948491313,egu,elevated,NA,NOX,22956.257629023636
12017,640611,"DUKE ENERGY FLORIDA, LLC",-82.69912225,28.9602685,5047.912885662431,158.73049729680992,6.598627027052853,381.86159008652714,32.63944018158505,egu,elevated,NA,NOX,6719.908737860979
12057,640811,MCKAY BAY REFUSE-TO-ENERGY FACILITY,-82.421,27.9493,302.0362885662432,61.261810423651326,1.2800975312404754,430.3722222222222,22.340749771411154,egu,elevated,NA,NOX,14726.356374434688
10005,640911,INDIAN RIVER GENERATING STATION,-75.2340275,38.5865275,147.94010889292196,121.67961487782895,7.308365206651251,447.54155710946173,17.711100529306865,egu,elevated,NA,NOX,10867.063686197489
12031,641211,JEA,-81.94784266666666,30.320300000000003,137.11433756805806,54.80282661478125,5.486132276744895,420.3446466651959,22.963753968409254,egu,elevated,NA,NOX,7261.756090233549
12121,642811,"DUKE ENERGY FLORIDA, LLC",-83.18007,30.37544,40.668429219600725,6.705272782688205,3.4440719292898505,658.7055555555555,63.60865589759219,egu,elevated,NA,NOX,7538.058301600466
12105,643111,"C.D. MCINTOSH, JR. POWER PLANT",-81.92515666666667,28.082026666666668,1618.7030444646095,77.1799618924142,5.524033972735721,327.86486517700195,24.83621210868586,egu,elevated,NA,NOX,11137.920325386991
09009,643411,PSEG FOSSIL LLC/ POWER CT LLC,-72.90325999999999,41.28733,21.83026315789473,114.76505271947653,5.532842344636034,407.83377930055326,22.94547030420758,egu,elevated,NA,NOX,11212.574364749078
05059,658911,ENTERGY ARK LLC-LAKE CATHERINE,-92.904444,34.435833,131.96914700544465,59.43309966473636,5.181347150259067,396.4833333333333,3.078329777506857,egu,elevated,NA,NOX,7893.506897368835
06067,686311,SACRAMENTO POWER AUTHORITY DBA WOOD GOUP POWER OP (F#5133),-121.39398,38.65439,2.7518829401088927,30.478512648582747,4.480341359341664,810.9277777777777,47.86994818652849,egu,elevated,NA,NOX,3291.12930665519
12073,715111,CITY OF TALLAHASSEE,-84.399736,30.452088,262.07615063520865,54.54124846361797,3.922357621481453,408.1943831821967,15.865621047077456,egu,elevated,NA,NOX,7195.624429693552
09003,715611,MIRA / MID-CONNECTICUT,-72.6529,41.749089999999995,559.9711762250453,65.8311466697042,2.965294641584948,350.4202491346281,15.695814348752963,egu,elevated,NA,NOX,22801.93272881964
09007,715711,MIDDLETOWN POWER LLC,-72.57966,41.5547425,191.82441016333937,91.7736332293944,3.7393277671026937,451.96260037702734,30.04040073847795,egu,elevated,NA,NOX,14134.611927532595
12011,716911,"WHEELABRATOR SOUTH BROWARD, INC",-80.203611,26.068889,1155.7815789473682,59.43309966473637,2.2858884486437065,422.0388888888889,19.445291069795793,egu,elevated,NA,NOX,11251.828571736558
12101,717211,"DUKE ENERGY FLORIDA, LLC.",-82.7883,28.1844,1580.0362976406532,152.0877781164279,7.31484303565986,449.8166666666666,38.61627552575435,egu,elevated,NA,NOX,3547.0651268327792
12101,717311,PASCO COUNTY,-82.56022299999998,28.369357,646.9504083484572,83.81590978360256,1.4324900944833892,394.26111111111106,24.961901859189272,egu,elevated,NA,NOX,15573.360111388582
12085,717611,"INDIANTOWN COGENERATION, L.P.",-80.514736,27.039252,145.2813067150635,150.8686376104846,4.876562023773239,333.15,28.405973788479123,egu,elevated,NA,NOX,5509.929157521003
06085,743011,"CALPINE GILROY COGEN,LP & GILROY ENERGY CENTER LLC",-121.53627,37.000375,16.83087840290381,12.1914050594331,0.6095702529716549,394.26111111111106,15.239256324291373,egu,elevated,NA,NOX,39707.99038177483
12033,751411,ASCEND PERFORMANCE MATERIALS OPERATIONS,-87.25021,30.59903,239.63720508166966,30.478512648582747,4.571776897287412,439.8166666666666,23.742761353245964,egu,elevated,NA,NOX,6711.7904037985645
12085,751511,FLORIDA POWER & LIGHT (PMR),-80.56472550000001,27.0554737,1559.6396497277676,120.87351460983048,9.35106903227034,428.40389075572784,19.55556029830732,egu,elevated,NA,NOX,3927.868875499923
12103,751811,"DUKE ENERGY FLORIDA, LLC",-82.6011,27.8614,762.7404718693284,39.1987960715549,5.4849451036132,432.6102676057455,21.294982956305788,egu,elevated,NA,NOX,5987.530807201236
12105,751911,TAMPA ELECTRIC COMPANY,-81.989642,27.7279075,432.77041742286747,45.49660415003915,5.812246667890031,452.96209361036495,23.359072901971416,egu,elevated,NA,NOX,8364.294686622763
12105,752011,LAKELAND ELECTRIC,-81.92408450000002,28.0492225,26.959408348457348,46.72106208436135,4.858927696451014,525.0358167611384,26.184324675080664,egu,elevated,NA,NOX,8467.161124881115
12123,752411,FOLEY CELLULOSE LLC,-83.525247,30.068479,179.96261343012705,68.57665345931119,3.9622066443157573,338.7055555555555,0.7924413288631517,egu,elevated,NA,NOX,9665.495636348725
12033,752711,GULF POWER COMPANY,-87.22675699999998,30.566795000000006,1945.2948756805808,149.34471197805547,10.66747942700396,328.15,17.34227369704358,egu,elevated,NA,NOX,5154.024204935089
10001,753811,"ENERGY CENTER DOVER, LLC",-75.546944,39.150556,6.442831215970961,30.478512648582747,3.6574215178299303,616.4833333333333,21.27400182871076,egu,elevated,NA,NOX,20250.513793586117
09001,754311,PSEG PWR CT LLC/BPT HARBOR STA,-73.18391,41.171885,158.40501996370236,150.30767706533993,4.258570305692862,420.48582350273466,38.658250603570274,egu,elevated,NA,NOX,9386.845346303222
09001,754411,WHEELABRATOR BRIDGEPORT LP,-73.2091,41.1624,994.1312548094372,89.91161231331913,2.2858884486437065,394.2611111111111,23.34135934166413,egu,elevated,NA,NOX,18908.574015735572
09001,754511,BRIDGEPORT ENERGY LLC,-73.18435,41.169655,123.6842105263158,39.62206644315757,5.028954587016154,362.59444444444443,22.840566900335258,egu,elevated,NA,NOX,16544.764709128824
09011,754611,COVANTA SOUTHEASTERN CT CO,-72.06709000000002,41.47528,333.2486388384755,73.1484303565986,2.8345016763181956,399.8166666666666,9.766290765010666,egu,elevated,NA,NOX,20406.22664599364
06103,765911,CALIFORNIA POWER HOLDINGS LLC,-122.21101000000002,40.15129,5.429491833030853,12.191405059433102,0.6095702529716549,977.5944444444444,16.162846693081377,egu,elevated,NA,NOX,3058.793541016692
12049,769811,HARDEE POWER PARTNERS LIMITED,-81.9636,27.6364,259.5543684210526,27.300819033013482,4.4471281071949305,407.7326248802866,23.384394469995318,egu,elevated,NA,NOX,11963.007233832828
12051,769911,U.S. SUGAR CORPORATION,-80.93844233333333,26.734940666666667,1188.8138148820326,50.08135199329873,2.586711485695804,408.33664439951434,20.88175020266016,egu,elevated,NA,NOX,15482.61603611204
06001,772011,DYNEGY OAKLAND LLC,-122.28229,37.7971,2.4150144283121593,93.99133520386548,4.489078682387032,460.47201863393786,21.420120794584022,egu,elevated,NA,NOX,11083.134466022571
08013,778211,PUBLIC SERVICE CO - VALMONT STATION,-105.20188,40.01927,274.2377495462795,75.56748895853578,8.494381141319195,404.2821046071716,5.527471551867008,egu,elevated,NA,NOX,2921.8828383441505
10003,827811,EDGE MOOR ENERGY CENTER,-75.5033212,39.7393462,85.58983666061705,76.07129128332635,5.451698537264053,425.77439920836866,21.395450558501295,egu,elevated,NA,NOX,19017.376716580133
12103,843011,PINELLAS CO. BOARD OF CO. COMMISSIONERS,-82.673348,27.873499,1083.472731397459,50.28954587016153,2.5906735751295336,405.3722222222222,21.761658031088082,egu,elevated,NA,NOX,8633.95499181589
09015,844711,"LAKE ROAD GENERATING CO, L.P.",-71.89556999999998,41.8725,104.44646098003628,50.28954587016153,5.486132276744896,364.26111111111106,15.85867113684852,egu,elevated,NA,NOX,13939.71739875114
09003,844911,CAP DIST ENERGY CTR COGEN ASSO,-72.6917,41.7641,22.06343012704174,71.31971959768364,3.204605530039616,391.8167640046777,19.07762638208743,egu,elevated,NA,NOX,19210.256860806174
12127,845211,FLORIDA POWER & LIGHT (PSN),-81.328333,28.841667,1061.5245009074408,38.09814081072844,5.790917403230722,377.59444444444443,21.426394391953675,egu,elevated,NA,NOX,10876.620669074446
12095,845411,ORLANDO UTILITIES COMMISSION,-81.16618266666667,28.483198666666667,4336.230131578947,167.0556085474985,5.792587580099437,325.49446611511064,24.580141097923818,egu,elevated,NA,NOX,8546.653150005255
12089,845811,"RAYONIER PERFORMANCE FIBERS, LLC",-81.4713915,30.662939,1955.5353901996368,74.33362727536948,2.3087508689204737,332.2297886053106,16.509736505832993,egu,elevated,NA,NOX,10447.044938259201
09005,845911,KIMBERLY-CLARK CORP,-73.41113,41.55942,28.0311833030853,23.773239865894542,2.222123435248407,483.73470337222307,16.15552054646128,egu,elevated,NA,NOX,23297.97398834592
04003,862811,AEPCO - APACHE GENERATING STATION,-109.893922,32.06105857142857,2723.7666560798543,119.21900753266043,4.99985041572634,363.07972045059824,16.385727040271348,egu,elevated,NA,NOX,1574.5030689012071
04017,863011,APS - CHOLLA POWER PLANT,-110.3004,34.9409,3692.5099818511794,157.48349065434766,5.445350426535629,402.0712260044518,22.995000137978295,egu,elevated,NA,NOX,1032.819034573576
40087,882511,MCCLAIN ENGRY FACLTY,-97.59159,35.29527,327.98094373865695,47.85013572776911,5.485956877831373,356.4877693545635,17.799161847015828,egu,elevated,NA,NOX,5613.7887777863225
05069,893911,ENTERGY ARK-WHITE BLUFF,-92.139178,34.42351,10361.53720508167,304.78512648582745,7.832977750685767,433.7055555555555,27.430661383724473,egu,elevated,NA,NOX,3769.0790587723304
08059,896111,COLORADO ENERGY NATIONS -GOLDEN FACILITY,-105.21565,39.76039,298.4845735027223,42.18540081189984,2.621376323939639,466.4833333333333,12.87221199049502,egu,elevated,NA,NOX,11082.664912543303
08087,897211,PUBLIC SERVICE CO - PAWNEE PLT,-103.6793195,40.220102,1087.5136116152448,162.7979423133239,7.125670971572198,373.6460151901175,23.502928653841483,egu,elevated,NA,NOX,1377.9755447305624
12086,900011,FLORIDA POWER & LIGHT (PTF),-80.33111099999998,25.435833,149.25747005444643,37.091707645484675,5.352276786883451,448.926814959609,20.517026814153155,egu,elevated,NA,NOX,3696.841128543473
12095,901111,"WALT DISNEY PARKS AND RESORTS US, INC",-81.580221,28.42608,0.86075317604355706,19.811033221578786,3.383114903992685,413.7055555555555,18.40902163974398,egu,elevated,NA,NOX,19000.453995234784
12057,901211,TAMPA ELECTRIC COMPANY,-82.41394766666667,27.907483666666668,283.12159709618874,43.77476379152697,5.585822411866301,399.94861111111106,19.150411459920754,egu,elevated,NA,NOX,9383.110171941318
05057,909411,ARK ELEC CO-OP CORP-FULTON CTI GENER STA,-93.792393,33.609348,6.261343012704174,27.430661383724473,5.486132276744895,833.7055555555555,40.56690033526363,egu,elevated,NA,NOX,4651.684152145006
12099,919411,CITY OF LAKE WORTH UTILITIES,-80.067471,26.612706,14.292638838475497,19.912173196556495,2.2109060643801968,522.4569106811166,26.98508653908961,egu,elevated,NA,NOX,16147.927169368282
12099,919611,NEW HOPE POWER COMPANY,-80.746737,26.576745000000006,474.0992041742286,60.65224017067967,3.047851264858275,419.26111111111106,15.909783602560198,egu,elevated,NA,NOX,14254.257017793834
12057,920211,HILLSBOROUGH CTY. RESOURCE RECOVERY FAC.,-82.34075,27.95473,617.4241950998185,67.05272782688203,1.779067809266539,414.0548806544249,18.741190737683088,egu,elevated,NA,NOX,15510.107458707402
12099,921511,FLORIDA POWER & LIGHT (PRV),-80.0528,26.7653,152.90381125226858,45.41298384638829,6.705272782688205,358.15,19.0795489180128,egu,elevated,NA,NOX,10708.248256786055
12071,922311,FLORIDA POWER & LIGHT,-81.7831,26.6967,1139.9831406533574,35.39523695294377,6.162542793437026,535.9431973700418,26.046755459044764,egu,elevated,NA,NOX,5501.6924192628385
12071,922411,LEE COUNTY DEPT. OF SOLID WASTE MGT.,-81.7614,26.63192,639.3738656987296,83.89663183820667,1.8896677842121303,393.1197065748244,21.48114878319602,egu,elevated,NA,NOX,8441.945135763306
40107,933911,PSO WELEETKA POWER STATION,-96.1356,35.3243,45.796733212341195,16.458396830234683,3.10880829015544,755.3722222222221,28.448034135934165,egu,elevated,NA,NOX,6350.2191420383115
17031,946411,Ingredion Incorporated Argo Plant,-87.82196016666667,41.77790816666666,378.11893376588023,74.77334204616378,3.591789648129408,423.7325347753068,15.200724478333557,egu,elevated,NA,NOX,14064.983954798476
16003,947111,"TAMARACK MILL, LLC dba EVERGREEN FOREST AND TAMARACK ENERGY PARTNERSHIP",-116.38627,44.9532,35.30510889292196,22.85888448643706,2.194452910697958,340.3722222222222,5.2423041755562325,egu,elevated,NA,NOX,1675.3209440279957
01117,949211,Alabama Power Company,-86.45747966666667,33.243885666666664,2473.511796733212,229.37889828242515,9.076342088868765,413.75447475551607,20.562576490283917,egu,elevated,NA,NOX,5529.297122172592
01129,949511,Alabama Power Company,-88.0039445,31.263222,177.64065335753176,30.72840033146472,4.634248818007905,454.11955455659984,26.743268477333615,egu,elevated,NA,NOX,6378.0062008224
01081,953311,Walton Discover Power Facility,-85.03856,32.541059999999995,5.535390199637023,14.32490094483389,3.3526363913441024,699.8166666666666,41.584882657726304,egu,elevated,NA,NOX,9794.283249114484
01081,953511,Southern Power Company,-85.09754983333333,32.60717833333334,338.3847549909256,47.028124335657914,5.573730415471412,350.78922409940105,17.328372422087103,egu,elevated,NA,NOX,10988.554770985706
01039,967611,PowerSouth Energy Cooperative Inc McWilliams,-86.47412299999998,31.399992,195.0998185117967,42.00080803498649,5.3883175152215355,405.14483204134365,22.082816498089773,egu,elevated,NA,NOX,6845.2923724596985
05031,976311,JONESBORO CITY WATER AND LIGHT-NW SUBSTA,-90.725556,35.84759233333333,27.91654791288566,14.114116401512756,2.6648246458168767,701.7367535624178,18.657438258433707,egu,elevated,NA,NOX,8821.9571685546
05103,976411,JOHN L MCCLELLAN GENERATING STA-CAMDEN,-92.792073,33.56462,88.65698729582577,48.7656202377324,3.291679366046937,444.26111111111106,28.04023163669613,egu,elevated,NA,NOX,6288.209991904875
04019,977911,Irvington,-110.9051,32.1597,720.736842105263,59.94743060956366,3.2949070295307994,405.2256461565235,12.383794693799054,egu,elevated,NA,NOX,2011.255245893461
04021,998011,Saguaro Power Plant,-111.29917,32.55222,7.340290381125227,18.28710758914965,2.858884486437062,821.4833333333333,8.838768668088997,egu,elevated,NA,NOX,5082.909987056019
04021,998111,Desert Basin Generating Station,-111.78889,32.90375,42.17785843920145,48.7656202377324,5.943309966473635,362.03888888888883,16.763181956720512,egu,elevated,NA,NOX,2685.943795417801
01073,1003111,ALABAMA POWER COMPANY (MILLER POWER PLANT),-87.059406,33.632746999999995,6319.600725952812,214.42227970959345,7.619628162145687,415.9922583434645,22.830822158950923,egu,elevated,NA,NOX,5826.717867415965
04027,1013311,YUMA COGENERATION ASSOCIATES,-114.653889,32.728889,4.5462794918330305,25.906735751295336,3.2002438281011885,444.26111111111106,25.571472112160926,egu,elevated,NA,NOX,2989.495012043865
04027,1013411,APS - YUCCA POWER PLANT,-114.709722,32.721389,159.73544337568057,30.02298157669312,3.993602044359707,579.8753979919813,28.51759039556219,egu,elevated,NA,NOX,2901.204345608692
05007,1015511,FLINT CREEK POWER PLANT (SWEPCO),-94.523889,36.257778,3350.0320417422863,164.58396830234685,6.09570252971655,408.15,27.735446510210302,egu,elevated,NA,NOX,5076.771796208577
05139,1016511,"Entergy Arkansas, LLC - Union Power Station",-92.586666,33.29722185714286,370.78947368421046,41.14599207558671,5.790917403230722,360.92777777777775,14.020115818348064,egu,elevated,NA,NOX,6503.029408179576
01099,1019211,GP Cellulose Alabama River Cellulose LLC,-87.49001,31.58193,1556.2495462794918,94.1592579903608,4.266991770801584,472.0157510393827,23.004657980025787,egu,elevated,NA,NOX,6249.325180101026
01085,1020111,SABIC Innovative Plastics US LLC,-86.5213,32.3094,67.69509981851179,32.002438281011884,4.876562023773239,410.3722222222222,17.948796098750382,egu,elevated,NA,NOX,8677.091638563352
01055,1021011,Alabama Power Company,-85.970044,34.01272,169.69147005444646,91.43553794574824,4.571776897287412,445.92777777777775,14.934471197805546,egu,elevated,NA,NOX,11486.210104126243
40121,1024211,TENASKA KIAMICHI GENERATING STATION,-95.93432,34.683535,300.09074410163333,50.28954587016153,5.790917403230722,369.8166666666666,19.000304785126485,egu,elevated,NA,NOX,6423.520111566202
01129,1028611,PowerSouth Energy Cooperative Inc,-87.90956,31.48761,2047.1869328493647,123.84651799204964,5.26666266771288,327.59444444444443,16.034891412192703,egu,elevated,NA,NOX,6611.262454678972
01129,1028911,PowerSouth Energy Cooperative Inc,-88.02994050000001,31.254822,34.48275862068965,27.478785351064342,5.81690434559425,782.1850877192983,33.68870209660084,egu,elevated,NA,NOX,4991.711011241372
